4060,0,0,0,0,1,0,1,0,0,0,0,0
4063,0,0,0,0,1,0,1,0,0,0,0,0
4066,0,0,0,0,1,0,1,0,0,0,0,0
4069,0,0,0,0,1,0,1,0,0,0,0,0
4072,0,0,0,0,1,0,1,0,0,0,0,0
4075,0,0,0,0,1,0,1,0,0,0,0,0
4078,0,0,0,0,1,0,1,0,0,0,0,0
4081,0,0,0,0,1,0,1,0,0,0,0,0
4084,0,0,0,0,1,0,1,0,0,0,0,0
4087,0,0,0,0,1,0,1,0,0,0,0,0
4090,0,0,0,0,1,0,1,0,0,0,0,0
4093,0,0,0,0,1,0,1,0,0,0,0,0
4096,0,0,0,0,1,0,1,0,0,0,0,0
4099,0,0,0,0,1,0,1,0,0,0,0,0
4102,0,0,0,0,1,0,1,0,0,0,0,0
4105,0,0,0,0,1,0,1,0,0,0,0,0
4108,0,0,0,0,1,0,1,0,0,1,0,0
4111,0,0,0,0,1,0,1,0,0,1,0,0
4114,0,0,0,0,1,0,1,0,0,1,0,1
4117,0,0,0,0,1,0,1,0,0,1,1,1
4120,0,0,0,0,1,0,1,0,0,1,1,1
4123,0,0,0,0,1,0,1,0,0,1,1,1
4126,0,0,0,0,1,0,1,0,0,1,1,0
4129,0,0,0,0,1,0,1,0,0,1,0,0
4132,0,0,0,0,0,0,1,0,0,1,0,0
4135,0,0,0,0,1,0,1,0,0,0,0,0
4138,0,0,0,0,1,0,1,0,0,0,0,0
4141,0,0,0,0,1,0,1,0,0,0,0,0
4144,0,0,0,0,1,0,1,0,0,0,0,0
4147,0,0,0,0,1,0,1,0,0,0,0,0
4150,0,0,0,0,1,0,1,0,0,0,0,0
4153,0,0,0,0,1,0,1,0,0,1,0,0
4156,0,0,0,0,1,0,1,0,0,1,0,0
4159,0,0,0,0,1,0,1,0,0,1,0,0
4162,0,0,0,0,1,0,1,0,0,1,0,0
4165,0,0,0,0,1,0,1,0,0,1,0,0
4168,0,0,0,0,1,0,1,0,0,1,0,0
4171,0,0,0,0,1,0,1,0,0,1,0,0
4174,0,0,0,0,1,0,1,0,0,1,0,0
4177,0,0,0,0,1,0,1,0,0,1,0,0
4180,0,0,0,0,1,0,1,0,0,1,0,0
4183,0,0,0,0,1,0,1,0,0,0,0,0
4186,0,0,0,0,1,0,1,0,0,0,0,0
4189,0,0,0,0,1,0,1,0,0,1,0,0
4192,0,0,0,0,1,0,1,0,0,1,0,0
4195,0,0,0,0,1,0,1,0,0,1,0,0
4198,0,0,0,0,1,0,1,0,0,1,0,0
4201,0,0,0,0,1,0,1,0,0,1,0,0
4204,0,0,0,0,1,0,1,0,0,1,0,0
4207,0,0,0,0,1,0,1,0,0,1,0,0
4210,0,0,0,0,1,0,1,0,0,1,0,0
4213,0,0,0,0,1,0,1,0,0,1,0,0
4216,0,0,0,0,1,0,1,0,0,1,0,0
4219,0,0,0,0,1,0,1,0,0,1,0,0
4222,0,0,0,0,1,0,1,0,0,1,0,0
4225,0,0,0,0,1,0,1,0,0,1,0,0
4228,0,0,0,0,1,0,1,0,0,1,0,0
4231,0,0,0,0,1,0,1,0,0,1,0,0
4234,0,0,0,0,1,0,1,0,0,1,0,0
4237,0,0,0,0,1,0,1,0,0,0,0,0
4240,0,0,0,0,1,0,1,0,0,0,0,0
4243,0,0,0,0,1,0,1,0,0,0,0,0
4246,0,0,0,0,1,0,1,0,0,1,0,0
4249,0,0,0,0,1,0,1,0,0,1,0,0
4252,0,0,0,0,1,0,1,0,0,1,0,0
4255,0,0,0,0,1,0,1,0,0,1,0,0
4258,0,0,0,0,1,0,1,0,0,1,0,0
4261,0,0,0,0,1,0,1,0,0,0,0,0
4264,0,0,0,0,1,0,1,0,0,0,0,0
4267,0,0,0,0,1,0,1,0,0,0,0,0
4270,0,0,0,0,1,0,1,0,0,0,0,0
4273,0,0,0,0,1,0,1,0,0,0,0,0
4276,0,0,0,0,1,0,1,0,0,0,0,0
4279,0,0,0,0,1,0,1,0,0,0,0,0
4282,0,0,0,0,1,0,1,0,0,0,0,0
4285,0,0,0,0,1,0,1,0,0,0,0,0
4288,0,0,0,0,1,0,1,0,0,0,0,0
4291,0,0,0,0,1,0,1,0,0,0,0,0
4294,0,0,0,0,1,0,1,0,0,0,0,0
4297,0,0,0,0,1,0,1,0,0,0,0,0
4300,0,0,0,0,1,0,1,0,0,0,0,0
4303,0,0,0,0,1,0,1,0,0,0,0,0
4306,0,0,0,0,1,0,1,0,0,0,0,0
4309,0,0,0,0,1,0,1,0,0,0,0,0
4312,0,0,0,0,1,0,1,0,0,0,0,0
4315,0,0,0,0,1,0,1,0,0,0,0,0
4318,0,0,0,0,1,0,1,0,0,0,0,0
4321,0,0,0,0,1,0,1,0,0,0,0,0
4324,0,0,0,0,1,0,1,0,0,0,0,0
4327,0,0,0,0,1,0,1,0,0,0,0,0
4330,0,0,0,0,1,0,1,0,0,0,0,0
4333,0,0,0,0,1,0,1,0,0,0,0,0
4336,0,0,0,0,1,0,1,0,0,0,0,0
4339,0,0,0,0,1,0,1,0,0,0,0,0
4342,0,0,0,0,1,0,1,0,0,0,0,0
4345,0,0,0,0,1,0,1,0,0,1,0,0
4348,0,0,0,0,1,0,1,0,0,1,0,0
4351,0,0,0,0,1,0,1,0,0,1,0,0
4354,0,0,0,0,1,0,1,0,0,1,0,0
4357,0,0,0,0,1,0,1,0,0,1,0,0
4360,0,0,0,0,1,0,1,0,0,1,0,0
4363,0,0,0,0,1,0,1,0,0,1,0,0
4366,0,0,0,0,1,0,1,0,0,1,0,0
4369,0,0,0,0,1,0,1,0,0,1,0,0
4372,0,0,0,0,1,0,1,0,0,0,0,0
4375,0,0,0,0,1,0,1,0,0,0,0,0
4378,0,0,0,0,1,0,1,0,0,0,0,0
4381,0,0,0,0,1,0,1,0,0,0,0,0
4384,0,0,0,0,1,0,1,0,0,0,0,0
4387,0,0,0,0,1,0,1,0,0,0,0,0
4390,0,0,0,0,1,0,1,0,0,0,0,0
4393,0,0,0,0,1,0,1,0,0,0,0,0
4396,0,0,0,0,1,0,1,0,0,0,0,0
4399,0,0,0,0,1,0,1,0,0,1,0,0
4402,0,0,0,0,1,0,1,0,0,1,0,0
4405,0,0,0,0,1,0,1,0,0,1,0,0
4408,0,0,0,0,1,0,1,0,0,1,0,0
4411,0,0,0,0,1,0,1,0,0,1,0,0
4414,0,0,0,0,1,0,1,0,0,0,0,0
4417,0,0,0,0,1,0,1,0,0,0,0,0
4420,0,0,0,0,1,0,1,0,0,0,0,0
4423,0,0,0,0,1,0,1,0,0,0,0,0
4426,0,0,0,0,1,0,1,0,0,0,0,0
4429,0,0,0,0,1,0,1,0,0,0,0,0
4432,0,0,0,0,1,0,1,0,0,0,0,0
4435,0,0,0,0,1,0,1,0,0,0,0,0
4438,0,0,0,0,1,0,1,0,0,0,0,0
4441,0,0,0,0,1,0,1,0,0,0,0,0
4444,0,0,0,0,1,0,1,0,0,0,0,0
4447,0,0,0,0,1,0,1,0,0,1,0,0
4450,0,0,0,0,1,0,1,0,0,1,0,0
4453,0,0,0,0,1,0,1,0,0,1,0,0
4456,0,0,0,0,0,0,0,0,0,0,0,0
4459,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,0,0,0,0
4471,0,0,0,0,0,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0,0,0,0,0,0
4477,0,0,0,0,0,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0,0,0,0,0,0
4483,0,0,0,0,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0,0,0,0,0
4489,0,0,0,0,0,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0,0,0,0,0,0
4501,0,0,0,0,0,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0,0,0,0,0,0
4507,0,0,0,0,0,0,0,0,0,0,0,0
4510,0,0,0,0,0,0,0,0,0,0,0,0
4513,0,0,0,0,0,0,0,0,0,0,0,0
4516,0,0,0,0,0,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0,0,0,0,0,0
4522,0,0,0,0,0,0,0,0,0,1,0,0
4525,0,0,0,0,0,0,0,0,0,1,0,1
4528,0,0,0,0,0,0,0,0,0,1,1,1
4531,0,0,0,0,0,0,0,0,0,1,1,1
4534,0,0,0,0,0,0,0,0,0,1,1,1
4537,0,0,0,0,0,0,0,0,0,1,1,1
4540,0,0,0,0,0,0,0,0,0,1,1,1
4543,0,0,0,0,0,0,0,0,0,1,0,1
4546,0,0,0,0,0,0,0,0,0,1,0,1
4549,0,0,0,0,0,0,0,0,0,1,0,1
4552,0,0,0,0,0,0,0,0,0,1,0,1
4555,0,0,0,0,0,0,0,0,0,1,0,1
4558,0,0,0,0,0,0,0,0,0,1,0,1
4561,0,0,0,0,0,0,0,0,0,1,0,1
4564,0,0,0,0,0,0,0,0,0,1,1,1
4567,0,0,0,0,0,0,0,0,0,1,1,1
4570,0,0,0,0,0,0,0,0,0,1,1,1
4573,0,0,0,0,0,0,0,0,0,1,1,1
4576,0,0,0,0,0,0,0,0,0,1,1,1
4579,0,0,0,0,0,0,0,0,0,1,1,1
4582,0,0,0,0,0,0,0,0,0,1,1,1
4585,0,0,0,0,0,0,0,0,0,1,1,1
4588,0,0,0,0,0,0,0,0,0,1,1,1
4591,0,0,0,0,0,0,0,0,0,1,1,1
4594,0,0,0,0,0,0,0,0,0,1,1,1
4597,0,0,0,0,0,0,0,1,0,1,1,1
4600,0,0,0,0,0,0,0,1,0,1,1,1
4603,0,0,0,0,0,0,0,1,0,0,1,1
4606,0,0,0,0,0,0,0,1,0,0,1,1
4609,0,0,0,0,0,0,0,1,0,0,1,1
4612,0,0,0,0,0,0,0,1,0,0,1,1
4615,0,0,0,0,0,0,0,1,0,0,1,1
4618,0,0,0,0,0,0,0,1,0,1,1,1
4621,0,0,0,0,0,0,0,1,0,1,1,1
4624,0,0,0,0,0,0,0,1,0,1,1,1
4627,0,0,0,0,0,0,0,1,0,1,1,1
4630,0,0,0,0,0,0,0,1,0,1,1,1
4633,0,0,0,0,0,0,0,1,0,1,1,1
4636,0,0,0,0,0,0,0,1,0,1,1,1
4639,0,0,0,0,0,0,0,1,0,1,1,1
4642,0,0,0,0,0,0,0,1,0,1,1,1
4645,0,0,0,0,0,0,0,1,0,1,1,1
4648,0,0,0,0,0,0,0,1,0,1,1,1
4651,0,0,0,0,0,0,0,1,0,1,1,1
4654,0,0,0,0,0,0,0,1,0,1,0,1
4657,0,0,0,0,0,0,0,1,0,1,0,1
4660,0,0,0,0,0,0,0,1,0,1,1,1
4663,0,0,0,0,0,0,0,1,0,1,1,1
4666,0,0,0,0,0,0,0,1,0,1,1,1
4669,0,0,0,0,0,0,0,1,0,1,1,1
4672,0,0,0,0,0,0,0,1,0,1,1,1
4675,0,0,0,0,0,0,0,1,0,1,1,1
4678,0,0,0,0,0,0,0,1,0,1,1,1
4681,0,0,0,0,0,0,0,1,0,1,1,1
4684,0,0,0,0,0,0,0,1,0,1,1,1
4687,0,0,0,0,0,0,0,0,0,1,1,1
4690,0,0,0,0,0,0,0,0,0,1,1,1
4693,0,0,0,0,0,0,0,0,0,1,1,1
4696,0,0,0,0,0,0,0,0,0,1,1,1
4699,0,0,0,0,0,0,0,0,0,1,1,1
4702,0,0,0,0,0,0,0,0,0,1,1,1
4705,0,0,0,0,0,0,0,0,0,1,1,1
4708,0,0,0,0,0,0,0,0,0,1,1,1
4711,0,0,0,0,0,0,0,0,0,1,1,1
4714,0,0,0,0,0,0,0,0,0,1,1,1
4717,0,0,0,0,0,0,0,0,0,1,1,1
4720,0,0,0,0,0,0,0,0,0,1,1,1
4723,0,0,0,0,0,0,0,0,0,1,1,1
4726,0,0,0,0,0,0,0,0,0,1,1,1
4729,0,0,0,0,0,0,0,0,0,1,1,1
4732,0,0,0,0,0,0,0,0,0,1,1,1
4735,0,0,0,0,0,0,0,0,0,1,1,1
4738,0,0,0,0,0,0,0,0,0,1,1,1
4741,0,0,0,0,0,0,0,0,0,1,1,1
4744,0,0,0,0,0,0,0,0,0,1,1,1
4747,0,0,0,0,0,0,0,0,0,1,1,1
4750,0,0,0,0,0,0,0,0,0,1,1,1
4753,0,0,0,0,0,0,0,0,0,1,1,1
4756,0,0,0,0,0,0,0,0,0,1,1,1
4759,0,0,0,0,0,0,0,0,0,1,1,0
4762,0,0,0,0,0,0,0,0,0,1,1,0
4765,0,0,0,0,0,0,0,0,0,1,1,0
4768,0,0,0,0,0,0,0,0,0,1,1,0
4771,0,0,0,0,0,0,0,0,0,1,1,0
4774,0,0,0,0,0,0,0,0,0,1,1,0
4777,0,0,0,0,0,0,0,0,0,1,1,0
4780,0,0,0,0,0,0,0,0,0,1,1,0
4783,0,0,0,0,0,0,0,0,0,1,1,0
4786,0,0,0,0,0,0,0,0,0,1,1,0
4789,0,0,0,0,0,0,0,0,0,1,0,0
4792,0,0,0,0,0,0,0,0,0,1,0,0
4795,0,0,0,0,0,0,0,0,0,1,0,0
4798,0,0,0,0,0,0,0,0,0,1,0,0
4801,0,0,0,0,0,0,0,0,0,1,0,0
4804,0,0,0,0,0,0,0,0,0,1,0,0
4807,0,0,0,0,0,0,0,0,0,1,0,0
4810,0,0,0,0,0,0,0,0,0,1,0,0
4813,0,0,0,0,0,0,0,0,0,1,0,0
4816,0,0,0,0,0,0,0,0,0,1,0,0
4819,0,0,0,0,0,0,0,0,0,1,0,0
4822,0,0,0,0,0,0,0,0,0,1,0,0
4825,0,0,0,0,0,0,0,0,0,1,0,0
4828,0,0,0,0,0,0,0,0,0,1,0,0
4831,0,0,0,0,0,0,0,0,0,1,0,0
4834,0,0,0,0,0,0,0,0,0,1,0,0
4837,0,0,0,0,0,0,0,0,0,1,0,0
4840,0,0,0,0,0,0,0,0,0,1,0,0
4843,0,0,0,0,0,0,0,0,0,1,0,0
4846,0,0,0,0,0,0,0,0,0,1,0,0
4849,0,0,0,0,0,0,0,0,0,1,0,0
4852,0,0,0,0,0,0,0,0,0,1,0,0
4855,0,0,0,0,0,0,0,0,0,1,0,0
4858,0,0,0,0,0,0,0,0,0,1,0,0
4861,0,0,0,0,0,0,0,0,0,1,0,0
4864,0,0,0,0,0,0,0,0,0,1,0,0
4867,0,0,0,0,0,0,0,0,0,1,0,0
4870,0,0,0,0,0,0,0,0,0,1,0,0
4873,0,0,0,0,0,0,0,0,0,1,0,0
4876,0,0,0,0,0,0,0,0,0,1,0,0
4879,0,0,0,0,0,0,0,0,0,1,0,0
4882,0,0,0,0,0,0,0,0,0,1,0,0
4885,0,0,0,0,0,0,0,0,0,1,1,0
4888,0,0,0,0,0,0,0,0,0,1,1,0
4891,0,0,0,0,0,0,0,0,0,1,1,0
4894,0,0,0,0,0,0,0,0,0,1,0,0
4897,0,0,0,0,0,0,0,0,0,1,0,0
4900,0,0,0,0,0,0,0,0,0,1,0,0
4903,0,0,0,0,0,0,0,0,0,1,0,0
4906,0,0,0,0,0,0,0,0,0,1,0,0
4909,0,0,0,0,0,0,0,0,0,1,0,0
4912,0,0,0,0,0,0,0,0,0,1,0,0
4915,0,0,0,0,0,0,0,0,0,1,0,0
4918,0,0,0,0,0,0,0,0,0,1,0,0
4921,0,0,0,0,0,0,0,0,0,1,0,0
4924,0,0,0,0,0,0,0,0,0,1,0,0
4927,0,0,0,0,0,0,0,0,0,1,1,1
4930,0,0,0,0,0,0,0,0,0,1,1,1
4933,0,0,0,0,0,0,0,0,0,1,1,1
4936,0,0,0,0,0,0,0,0,0,1,1,1
4939,0,0,0,0,0,0,0,0,0,1,1,1
4942,0,0,0,0,0,0,0,0,0,1,1,1
4945,0,0,0,0,0,0,0,0,0,1,1,0
4948,0,0,0,0,0,0,0,0,0,1,1,0
4951,0,0,0,0,0,0,0,0,0,0,0,0
4954,0,0,0,0,0,0,0,0,0,0,0,0
4957,0,0,0,0,0,0,0,0,0,0,0,0
4960,0,0,0,0,0,0,0,0,0,0,0,0
4963,0,0,0,0,0,0,0,0,0,0,0,0
4966,0,0,0,0,1,0,0,0,0,0,0,0
4969,0,0,0,0,1,0,0,0,0,0,0,0
4972,0,0,0,0,0,0,0,0,0,0,0,0
4975,0,0,0,0,0,0,0,0,0,0,0,0
4978,0,0,0,0,0,0,0,0,0,0,0,0
4981,0,0,0,0,0,0,0,0,0,0,0,0
4984,0,0,0,0,0,0,0,0,0,0,0,0
4987,0,0,0,0,0,0,0,0,0,0,0,0
4990,0,0,0,0,0,0,0,0,0,0,0,0
4993,0,0,0,0,0,0,0,0,0,0,0,0
4996,0,0,0,0,0,0,0,0,0,0,0,0
4999,0,0,0,0,0,0,0,0,0,0,0,0
5002,0,0,0,0,0,0,0,0,0,1,1,0
5005,0,0,0,0,0,0,0,0,0,1,1,0
5008,0,0,0,0,0,0,0,0,0,1,1,0
5011,0,0,0,0,0,0,0,0,0,1,1,0
5014,0,0,0,0,0,0,0,0,0,1,1,0
5017,0,0,0,0,0,0,0,0,0,1,1,0
5020,0,0,0,0,0,0,0,0,0,1,1,0
5023,0,0,0,0,0,0,0,0,0,1,1,0
5026,0,0,0,0,0,0,0,0,0,1,1,0
5029,0,0,0,0,0,0,0,0,0,1,1,0
5032,0,0,0,0,0,0,0,0,0,1,1,0
5035,0,0,0,0,0,0,0,0,0,1,1,0
5038,0,0,0,0,0,0,0,0,0,1,1,0
5041,0,0,0,0,0,0,0,0,0,1,1,0
5044,0,0,0,0,0,0,0,0,0,1,1,0
5047,0,0,0,0,0,0,0,0,0,1,1,0
5050,0,0,0,0,0,0,0,0,0,1,1,0
5053,0,0,0,0,0,0,0,0,0,1,1,0
5056,0,0,0,0,0,0,0,0,0,1,1,0
5059,0,0,0,0,0,0,0,0,0,1,1,0
5062,0,0,0,0,0,0,0,0,0,1,1,0
5065,0,0,0,0,0,0,0,0,0,1,1,0
5068,0,0,0,0,0,0,0,0,0,1,1,0
5071,0,0,0,0,0,0,0,0,0,1,1,0
5074,0,0,0,0,0,0,0,0,0,1,1,0
5077,0,0,0,0,0,0,0,0,0,1,1,0
5080,0,0,0,0,0,0,0,0,0,1,1,0
5083,0,0,0,0,0,0,0,1,0,1,1,0
5086,0,0,0,0,0,0,0,1,0,1,1,0
5089,0,0,0,0,0,0,0,1,0,0,1,0
5092,0,0,0,0,0,0,0,1,0,0,1,0
5095,0,0,0,0,0,0,0,1,0,0,1,0
5098,0,0,0,0,0,0,0,1,0,0,1,0
5101,0,0,0,0,0,0,0,1,0,0,1,0
5104,0,0,0,0,0,0,0,1,0,1,1,0
5107,0,0,0,0,0,0,0,1,0,1,1,0
5110,0,0,0,0,0,0,0,1,0,1,1,0
5113,0,0,0,0,0,0,0,1,0,1,1,0
5116,0,0,0,0,0,0,0,1,0,1,1,0
5119,0,0,0,0,0,0,0,1,0,1,1,0
5122,0,0,0,0,0,0,0,1,0,1,1,0
5125,0,0,0,0,0,0,0,1,0,0,1,0
5128,0,0,0,0,0,0,0,1,0,0,1,0
5131,0,0,0,0,0,0,0,1,0,0,1,0
5134,0,0,0,0,1,0,0,1,0,1,1,0
5137,0,0,0,0,1,0,0,1,0,1,1,0
5140,0,0,0,0,1,0,0,1,0,1,0,0
5143,0,0,0,0,1,0,0,1,0,1,0,0
5146,0,0,0,0,1,0,0,0,0,0,0,0
5149,0,0,0,0,1,0,0,0,0,0,0,0
5152,0,0,0,0,1,0,1,0,0,0,0,0
5155,0,0,0,0,1,0,1,0,0,0,0,0
5158,0,0,0,0,1,0,1,0,0,0,0,0
5161,0,0,0,0,1,0,1,0,0,0,0,0
5164,0,0,0,0,1,0,1,0,0,0,0,0
5167,0,0,0,0,1,0,1,0,0,0,0,0
5170,0,0,0,0,1,0,1,0,0,0,0,0
5173,0,0,0,0,1,0,1,0,0,0,0,0
5176,0,0,0,0,1,0,1,0,0,0,0,0
5179,0,0,0,0,1,0,1,0,0,0,0,0
5182,0,0,0,0,1,0,1,0,0,0,0,0
5185,0,0,0,0,1,0,1,0,0,0,0,0
5188,0,0,0,0,1,0,1,0,0,0,0,0
5191,0,0,0,0,1,0,1,0,0,0,0,0
5194,0,0,0,0,1,0,1,0,0,0,0,0
5197,0,0,0,0,1,0,1,0,0,0,0,0
5200,0,0,0,0,1,0,1,0,0,0,0,0
5203,0,0,0,0,1,0,1,0,0,0,0,0
5206,0,0,0,0,1,0,1,1,0,0,0,0
5209,0,0,0,0,1,0,1,1,0,0,0,0
5212,0,0,0,0,1,0,1,1,0,1,0,0
5215,0,0,0,0,1,0,1,1,0,1,0,0
5218,0,0,0,0,1,0,1,1,0,1,0,0
5221,0,0,0,0,1,0,1,1,0,1,0,0
5224,0,0,0,0,1,0,1,1,0,1,0,0
5227,0,0,0,0,1,0,1,1,0,1,0,0
5230,0,0,0,0,1,0,1,1,0,1,0,0
5233,0,0,0,0,1,0,1,1,0,1,0,0
5236,0,0,0,0,1,0,1,1,0,1,0,0
5239,0,0,0,0,1,0,1,1,0,1,0,0
5242,0,0,0,0,1,0,1,1,0,1,0,0
5245,0,0,0,0,1,0,1,1,0,1,0,0
5248,0,0,0,0,1,0,1,1,0,1,0,0
5251,0,0,0,0,1,0,1,1,0,1,0,0
5254,0,0,0,0,1,0,1,1,0,1,1,0
5257,0,0,0,0,1,0,1,0,0,0,0,0
5260,0,0,0,0,1,0,1,0,0,0,0,0
5263,0,0,0,0,1,0,1,0,0,0,0,0
5266,0,0,0,0,1,0,1,0,0,0,0,0
5269,0,0,0,0,1,0,1,0,0,0,0,0
5272,0,0,0,0,1,0,1,0,0,0,0,0
5275,0,0,0,0,1,0,1,0,0,0,0,0
5278,0,0,0,0,1,0,1,0,0,0,0,0
5281,0,0,0,0,1,0,1,0,0,0,0,0
5284,0,0,0,0,1,0,1,0,0,0,0,0
5287,0,0,0,0,1,0,1,0,0,0,0,0
5290,0,0,0,0,1,0,1,0,0,0,0,0
5293,0,0,0,0,1,0,1,0,0,0,0,0
5296,0,0,0,0,1,0,1,0,0,0,0,0
5299,0,0,0,0,1,0,1,0,0,0,0,0
5302,0,0,0,0,1,0,1,0,0,0,0,0
5305,0,0,0,0,1,0,1,0,0,0,0,0
5308,0,0,0,0,1,0,1,0,0,0,0,0
5311,0,0,0,0,1,0,1,0,0,0,0,0
5314,0,0,0,0,1,0,1,0,0,0,0,0
5317,0,0,0,0,1,0,1,0,0,0,0,0
5320,0,0,0,0,1,0,1,0,0,1,0,0
5323,0,0,0,0,1,0,1,0,0,1,0,0
5326,0,0,0,0,1,0,1,0,0,0,0,0
5329,0,0,0,0,1,0,1,0,0,0,0,0
5332,0,0,0,0,1,0,1,0,0,0,0,0
5335,0,0,0,0,1,0,1,0,0,0,0,0
5338,0,0,0,0,1,0,1,0,0,0,0,0
5341,0,0,0,0,1,0,1,0,0,0,0,0
5344,0,0,0,0,1,0,1,0,0,0,0,0
5347,0,0,0,0,1,0,1,0,0,0,0,0
5350,0,0,0,0,1,0,1,0,0,0,0,0
5353,0,0,0,0,1,0,1,0,0,0,0,0
5356,0,0,0,0,1,0,1,0,0,0,0,0
5359,0,0,0,0,1,0,1,0,0,0,0,0
5362,0,0,0,0,1,0,1,0,0,0,0,0
5365,0,0,0,0,1,0,1,0,0,0,0,0
5368,0,0,0,0,1,0,1,0,0,0,0,0
5371,0,0,0,0,1,0,1,0,0,0,0,0
5374,0,0,0,0,1,0,1,0,0,0,0,0
5377,0,0,0,0,1,0,1,0,0,0,0,0
5380,0,0,0,0,1,0,1,0,0,0,0,0
5383,0,0,0,0,1,0,1,0,0,0,0,0
5386,0,0,0,0,1,0,1,0,0,0,0,0
5389,0,0,0,0,1,0,1,0,0,0,0,0
5392,0,0,0,0,1,0,1,0,0,0,0,0
5395,0,0,0,0,1,0,1,0,0,0,0,0
5398,0,0,0,0,1,0,1,0,0,0,0,0
5401,0,0,0,0,1,0,1,0,0,0,0,0
5404,0,0,0,0,1,0,1,0,0,0,0,0
5407,0,0,0,0,1,0,1,0,0,0,0,0
5410,0,0,0,0,1,0,1,0,0,0,0,0
5413,0,0,0,0,1,0,1,0,0,0,0,0
5416,0,0,0,0,1,0,1,0,0,0,0,0
5419,0,0,0,0,1,0,1,0,0,0,0,0
5422,0,0,0,0,1,0,1,0,0,0,0,0
5425,0,0,0,0,1,0,1,0,0,0,0,0
5428,0,0,0,0,1,0,1,0,0,1,1,0
5431,0,0,0,0,1,0,1,0,0,1,1,0
5434,0,0,0,0,1,0,1,0,0,1,1,0
5437,0,0,0,0,1,0,1,0,0,1,1,0
5440,0,0,0,0,1,0,1,0,0,1,0,0
5443,0,0,0,0,1,0,1,0,0,0,0,0
5446,0,0,0,0,1,0,1,0,0,0,0,0
5449,0,0,0,0,1,0,1,0,0,0,0,0
5452,0,0,0,0,1,0,1,0,0,0,0,0
5455,0,0,0,0,1,0,1,0,0,0,0,0
5458,0,0,0,0,1,0,1,0,0,0,0,0
5461,0,0,0,0,1,0,1,0,0,0,0,0
5464,0,0,0,0,1,0,1,0,0,0,0,0
5467,0,0,0,0,1,0,1,0,0,0,0,0
5470,0,0,0,0,1,0,1,0,0,0,0,0
5473,0,0,0,0,1,0,1,0,0,0,0,0
5476,0,0,0,0,1,0,1,0,0,0,0,0
5479,0,0,0,0,1,0,1,0,0,0,0,0
5482,0,0,0,0,1,0,1,0,0,0,0,0
